date,total_ridership,day_of_week,daytype,holiday,year,month,week
2015-07-11,453557,Saturday,A,,2015,7,28
2015-07-12,379970,Sunday,U,,2015,7,28
2015-07-13,598050,Monday,W,,2015,7,29
2015-07-14,625428,Tuesday,W,,2015,7,29
2015-07-15,637369,Wednesday,W,,2015,7,29
2015-07-16,626758,Thursday,W,,2015,7,29
2015-07-17,665742,Friday,W,,2015,7,29
2015-07-18,417255,Saturday,A,,2015,7,29
2015-07-19,360086,Sunday,U,,2015,7,29
2015-07-20,616267,Monday,W,,2015,7,30
2015-07-21,643246,Tuesday,W,,2015,7,30
2015-07-22,646181,Wednesday,W,,2015,7,30
2015-07-23,644585,Thursday,W,,2015,7,30
2015-07-24,673029,Friday,W,,2015,7,30
2015-07-25,436587,Saturday,A,,2015,7,30
2015-07-26,327069,Sunday,U,,2015,7,30
2015-07-27,625251,Monday,W,,2015,7,31
2015-07-28,643411,Tuesday,W,,2015,7,31
2015-07-29,674643,Wednesday,W,,2015,7,31
2015-07-30,667678,Thursday,W,,2015,7,31
2015-07-31,716949,Friday,W,,2015,7,31
2015-08-01,475393,Saturday,A,,2015,8,31
2015-08-02,380999,Sunday,U,,2015,8,31
2015-08-03,618228,Monday,W,,2015,8,32
2015-08-04,627111,Tuesday,W,,2015,8,32
2015-08-05,629470,Wednesday,W,,2015,8,32
2015-08-06,654106,Thursday,W,,2015,8,32
2015-08-07,656453,Friday,W,,2015,8,32
2015-08-08,432251,Saturday,A,,2015,8,32
2015-08-09,312448,Sunday,U,,2015,8,32
2015-08-10,589010,Monday,W,,2015,8,33
2015-08-11,633515,Tuesday,W,,2015,8,33
2015-08-12,635165,Wednesday,W,,2015,8,33
2015-08-13,649800,Thursday,W,,2015,8,33
2015-08-14,625454,Friday,W,,2015,8,33
2015-08-15,418569,Saturday,A,,2015,8,33
2015-08-16,341255,Sunday,U,,2015,8,33
2015-08-17,582907,Monday,W,,2015,8,34
2015-08-18,612862,Tuesday,W,,2015,8,34
2015-08-19,632355,Wednesday,W,,2015,8,34
2015-08-20,640159,Thursday,W,,2015,8,34
2015-08-21,646135,Friday,W,,2015,8,34
2015-08-22,420621,Saturday,A,,2015,8,34
2015-08-23,319757,Sunday,U,,2015,8,34
2015-08-24,636678,Monday,W,,2015,8,35
2015-08-25,632227,Tuesday,W,,2015,8,35
2015-08-26,636861,Wednesday,W,,2015,8,35
2015-08-27,660955,Thursday,W,,2015,8,35
2015-08-28,633615,Friday,W,,2015,8,35
2015-08-29,379156,Saturday,A,,2015,8,35
2015-08-30,301866,Sunday,U,,2015,8,35
2015-08-31,634552,Monday,W,,2015,8,36
2015-09-01,660280,Tuesday,W,,2015,9,36
2015-09-02,654463,Wednesday,W,,2015,9,36
2015-09-03,660657,Thursday,W,,2015,9,36
2015-09-04,662438,Friday,W,,2015,9,36
2015-09-05,423450,Saturday,A,,2015,9,36
2015-09-06,366914,Sunday,U,,2015,9,36
2015-09-07,293908,Monday,U,Labor Day,2015,9,37
2015-09-08,624363,Tuesday,W,,2015,9,37
2015-09-09,678626,Wednesday,W,,2015,9,37
2015-09-10,680144,Thursday,W,,2015,9,37
2015-09-11,720327,Friday,W,,2015,9,37
2015-09-12,424722,Saturday,A,,2015,9,37
2015-09-13,338318,Sunday,U,,2015,9,37
2015-09-14,663699,Monday,W,,2015,9,38
2015-09-15,705053,Tuesday,W,,2015,9,38
2015-09-16,694126,Wednesday,W,,2015,9,38
2015-09-17,703144,Thursday,W,,2015,9,38
2015-09-18,704448,Friday,W,,2015,9,38
2015-09-19,446857,Saturday,A,,2015,9,38
2015-09-20,347786,Sunday,U,,2015,9,38
2015-09-21,691209,Monday,W,,2015,9,39
2015-09-22,695809,Tuesday,W,,2015,9,39
2015-09-23,692393,Wednesday,W,,2015,9,39
2015-09-24,689840,Thursday,W,,2015,9,39
2015-09-25,712801,Friday,W,,2015,9,39
2015-09-26,453036,Saturday,A,,2015,9,39
2015-09-27,329899,Sunday,U,,2015,9,39
2015-09-28,685206,Monday,W,,2015,9,40
2015-09-29,679478,Tuesday,W,,2015,9,40
2015-09-30,689508,Wednesday,W,,2015,9,40
2015-10-01,700212,Thursday,W,,2015,10,40
2015-10-02,691072,Friday,W,,2015,10,40
2015-10-03,391514,Saturday,A,,2015,10,40
2015-10-04,302234,Sunday,U,,2015,10,40
2015-10-05,664815,Monday,W,,2015,10,41
2015-10-06,686323,Tuesday,W,,2015,10,41
2015-10-07,705500,Wednesday,W,,2015,10,41
2015-10-08,703074,Thursday,W,,2015,10,41
2015-10-09,705703,Friday,W,,2015,10,41
2015-10-10,433820,Saturday,A,,2015,10,41
2015-10-11,453438,Sunday,U,,2015,10,41
2015-10-12,641592,Monday,W,,2015,10,42
2015-10-13,721509,Tuesday,W,,2015,10,42
2015-10-14,697825,Wednesday,W,,2015,10,42
2015-10-15,710825,Thursday,W,,2015,10,42
2015-10-16,706236,Friday,W,,2015,10,42
2015-10-17,437766,Saturday,A,,2015,10,42
2015-10-18,319104,Sunday,U,,2015,10,42
2015-10-19,676537,Monday,W,,2015,10,43
2015-10-20,723197,Tuesday,W,,2015,10,43
2015-10-21,728479,Wednesday,W,,2015,10,43
2015-10-22,704341,Thursday,W,,2015,10,43
2015-10-23,684403,Friday,W,,2015,10,43
2015-10-24,394468,Saturday,A,,2015,10,43
2015-10-25,299105,Sunday,U,,2015,10,43
2015-10-26,664859,Monday,W,,2015,10,44
2015-10-27,681067,Tuesday,W,,2015,10,44
2015-10-28,682224,Wednesday,W,,2015,10,44
2015-10-29,691881,Thursday,W,,2015,10,44
2015-10-30,693845,Friday,W,,2015,10,44
2015-10-31,335371,Saturday,A,,2015,10,44
2015-11-01,309251,Sunday,U,,2015,11,44
2015-11-02,672631,Monday,W,,2015,11,45
2015-11-03,683163,Tuesday,W,,2015,11,45
2015-11-04,692685,Wednesday,W,,2015,11,45
2015-11-05,700623,Thursday,W,,2015,11,45
2015-11-06,685147,Friday,W,,2015,11,45
2015-11-07,402997,Saturday,A,,2015,11,45
2015-11-08,309506,Sunday,U,,2015,11,45
2015-11-09,667300,Monday,W,,2015,11,46
2015-11-10,684546,Tuesday,W,,2015,11,46
2015-11-11,607784,Wednesday,W,,2015,11,46
2015-11-12,675371,Thursday,W,,2015,11,46
2015-11-13,661621,Friday,W,,2015,11,46
2015-11-14,385695,Saturday,A,,2015,11,46
2015-11-15,287715,Sunday,U,,2015,11,46
2015-11-16,656129,Monday,W,,2015,11,47
2015-11-17,659168,Tuesday,W,,2015,11,47
2015-11-18,665428,Wednesday,W,,2015,11,47
2015-11-19,667644,Thursday,W,,2015,11,47
2015-11-20,668463,Friday,W,,2015,11,47
2015-11-21,381515,Saturday,A,,2015,11,47
2015-11-22,276222,Sunday,U,,2015,11,47
2015-11-23,642924,Monday,W,,2015,11,48
2015-11-24,662887,Tuesday,W,,2015,11,48
2015-11-25,549277,Wednesday,W,,2015,11,48
2015-11-26,191233,Thursday,U,Thanksgiving Day,2015,11,48
2015-11-27,337460,Friday,W,,2015,11,48
2015-11-28,322238,Saturday,A,,2015,11,48
2015-11-29,255475,Sunday,U,,2015,11,48
2015-11-30,622425,Monday,W,,2015,11,49
2015-12-01,654723,Tuesday,W,,2015,12,49
2015-12-02,652459,Wednesday,W,,2015,12,49
2015-12-03,664853,Thursday,W,,2015,12,49
2015-12-04,671638,Friday,W,,2015,12,49
2015-12-05,409380,Saturday,A,,2015,12,49
2015-12-06,295927,Sunday,U,,2015,12,49
2015-12-07,624633,Monday,W,,2015,12,50
2015-12-08,639011,Tuesday,W,,2015,12,50
2015-12-09,650156,Wednesday,W,,2015,12,50
2015-12-10,655804,Thursday,W,,2015,12,50
2015-12-11,660604,Friday,W,,2015,12,50
2015-12-12,401100,Saturday,A,,2015,12,50
2015-12-13,282792,Sunday,U,,2015,12,50
2015-12-14,599966,Monday,W,,2015,12,51
2015-12-15,622689,Tuesday,W,,2015,12,51
2015-12-16,622203,Wednesday,W,,2015,12,51
2015-12-17,619658,Thursday,W,,2015,12,51
2015-12-18,608706,Friday,W,,2015,12,51
2015-12-19,346194,Saturday,A,,2015,12,51
2015-12-20,268489,Sunday,U,,2015,12,51
2015-12-21,530580,Monday,W,,2015,12,52
2015-12-22,547458,Tuesday,W,,2015,12,52
2015-12-23,471055,Wednesday,W,,2015,12,52
2015-12-24,312039,Thursday,W,,2015,12,52
2015-12-25,133225,Friday,U,Christmas Day,2015,12,52
2015-12-26,239119,Saturday,A,,2015,12,52
2015-12-27,223687,Sunday,U,,2015,12,52
2015-12-28,399002,Monday,W,,2015,12,53
2015-12-29,470650,Tuesday,W,,2015,12,53
2015-12-30,482195,Wednesday,W,,2015,12,53
2015-12-31,466078,Thursday,W,,2015,12,53
2016-01-01,260039,Friday,U,New Year's Day,2016,1,53
2016-01-02,293589,Saturday,A,,2016,1,53
2016-01-03,233880,Sunday,U,,2016,1,53
2016-01-04,575980,Monday,W,,2016,1,1
2016-01-05,596073,Tuesday,W,,2016,1,1
2016-01-06,600538,Wednesday,W,,2016,1,1
2016-01-07,603521,Thursday,W,,2016,1,1
2016-01-08,599988,Friday,W,,2016,1,1
2016-01-09,314543,Saturday,A,,2016,1,1
2016-01-10,213889,Sunday,U,,2016,1,1
2016-01-11,569058,Monday,W,,2016,1,2
2016-01-12,578035,Tuesday,W,,2016,1,2
2016-01-13,587020,Wednesday,W,,2016,1,2
2016-01-14,620974,Thursday,W,,2016,1,2
2016-01-15,608283,Friday,W,,2016,1,2
2016-01-16,324676,Saturday,A,,2016,1,2
2016-01-17,196073,Sunday,U,,2016,1,2
2016-01-18,332298,Monday,W,,2016,1,3
2016-01-19,595862,Tuesday,W,,2016,1,3
2016-01-20,621308,Wednesday,W,,2016,1,3
2016-01-21,627646,Thursday,W,,2016,1,3
2016-01-22,610368,Friday,W,,2016,1,3
2016-01-23,334947,Saturday,A,,2016,1,3
2016-01-24,238875,Sunday,U,,2016,1,3
2016-01-25,615230,Monday,W,,2016,1,4
2016-01-26,625812,Tuesday,W,,2016,1,4
2016-01-27,629267,Wednesday,W,,2016,1,4
2016-01-28,631659,Thursday,W,,2016,1,4
2016-01-29,615219,Friday,W,,2016,1,4
2016-01-30,343682,Saturday,A,,2016,1,4
2016-01-31,238267,Sunday,U,,2016,1,4
2016-02-01,623650,Monday,W,,2016,2,5
2016-02-02,606741,Tuesday,W,,2016,2,5
2016-02-03,634297,Wednesday,W,,2016,2,5
2016-02-04,638734,Thursday,W,,2016,2,5
2016-02-05,600378,Friday,W,,2016,2,5
2016-02-06,343548,Saturday,A,,2016,2,5
2016-02-07,245890,Sunday,U,,2016,2,5
2016-02-08,601931,Monday,W,,2016,2,6
2016-02-09,617905,Tuesday,W,,2016,2,6
2016-02-10,609366,Wednesday,W,,2016,2,6
2016-02-11,617785,Thursday,W,,2016,2,6
2016-02-12,579652,Friday,W,,2016,2,6
2016-02-13,317996,Saturday,A,,2016,2,6
2016-02-14,256545,Sunday,U,,2016,2,6
2016-02-15,450094,Monday,W,,2016,2,7
2016-02-16,627178,Tuesday,W,,2016,2,7
2016-02-17,629470,Wednesday,W,,2016,2,7
2016-02-18,634704,Thursday,W,,2016,2,7
2016-02-19,625412,Friday,W,,2016,2,7
2016-02-20,376433,Saturday,A,,2016,2,7
2016-02-21,254095,Sunday,U,,2016,2,7
2016-02-22,611522,Monday,W,,2016,2,8
2016-02-23,628131,Tuesday,W,,2016,2,8
2016-02-24,595632,Wednesday,W,,2016,2,8
2016-02-25,626120,Thursday,W,,2016,2,8
2016-02-26,615559,Friday,W,,2016,2,8
2016-02-27,369354,Saturday,A,,2016,2,8
2016-02-28,264357,Sunday,U,,2016,2,8
2016-02-29,609798,Monday,W,,2016,2,9
2016-03-01,609181,Tuesday,W,,2016,3,9
2016-03-02,624076,Wednesday,W,,2016,3,9
2016-03-03,627336,Thursday,W,,2016,3,9
2016-03-04,619714,Friday,W,,2016,3,9
2016-03-05,339357,Saturday,A,,2016,3,9
2016-03-06,264137,Sunday,U,,2016,3,9
2016-03-07,606925,Monday,W,,2016,3,10
2016-03-08,641515,Tuesday,W,,2016,3,10
2016-03-09,631383,Wednesday,W,,2016,3,10
2016-03-10,641011,Thursday,W,,2016,3,10
2016-03-11,655207,Friday,W,,2016,3,10
2016-03-12,487598,Saturday,A,,2016,3,10
2016-03-13,244725,Sunday,U,,2016,3,10
2016-03-14,629440,Monday,W,,2016,3,11
2016-03-15,631777,Tuesday,W,,2016,3,11
2016-03-16,640320,Wednesday,W,,2016,3,11
2016-03-17,651605,Thursday,W,,2016,3,11
2016-03-18,628885,Friday,W,,2016,3,11
2016-03-19,352915,Saturday,A,,2016,3,11
2016-03-20,257272,Sunday,U,,2016,3,11
2016-03-21,580612,Monday,W,,2016,3,12
2016-03-22,597211,Tuesday,W,,2016,3,12
2016-03-23,586807,Wednesday,W,,2016,3,12
2016-03-24,566152,Thursday,W,,2016,3,12
2016-03-25,534420,Friday,W,,2016,3,12
2016-03-26,335108,Saturday,A,,2016,3,12
2016-03-27,224517,Sunday,U,,2016,3,12
2016-03-28,600918,Monday,W,,2016,3,13
2016-03-29,629011,Tuesday,W,,2016,3,13
2016-03-30,616104,Wednesday,W,,2016,3,13
2016-03-31,622394,Thursday,W,,2016,3,13
2016-04-01,626953,Friday,W,,2016,4,13
2016-04-02,327908,Saturday,A,,2016,4,13
2016-04-03,282273,Sunday,U,,2016,4,13
2016-04-04,605512,Monday,W,,2016,4,14
2016-04-05,632589,Tuesday,W,,2016,4,14
2016-04-06,622997,Wednesday,W,,2016,4,14
2016-04-07,641899,Thursday,W,,2016,4,14
2016-04-08,615371,Friday,W,,2016,4,14
2016-04-09,359735,Saturday,A,,2016,4,14
2016-04-10,246745,Sunday,U,,2016,4,14
2016-04-11,644153,Monday,W,,2016,4,15
2016-04-12,634859,Tuesday,W,,2016,4,15
2016-04-13,650336,Wednesday,W,,2016,4,15
2016-04-14,657238,Thursday,W,,2016,4,15
2016-04-15,658009,Friday,W,,2016,4,15
2016-04-16,407489,Saturday,A,,2016,4,15
2016-04-17,307649,Sunday,U,,2016,4,15
2016-04-18,597859,Monday,W,,2016,4,16
2016-04-19,605048,Tuesday,W,,2016,4,16
2016-04-20,608231,Wednesday,W,,2016,4,16
2016-04-21,616154,Thursday,W,,2016,4,16
2016-04-22,588647,Friday,W,,2016,4,16
2016-04-23,359090,Saturday,A,,2016,4,16
2016-04-24,280812,Sunday,U,,2016,4,16
2016-04-25,613873,Monday,W,,2016,4,17
2016-04-26,638513,Tuesday,W,,2016,4,17
2016-04-27,638886,Wednesday,W,,2016,4,17
2016-04-28,670371,Thursday,W,,2016,4,17
2016-04-29,665858,Friday,W,,2016,4,17
2016-04-30,335950,Saturday,A,,2016,4,17
2016-05-01,270366,Sunday,U,,2016,5,17
2016-05-02,617279,Monday,W,,2016,5,18
2016-05-03,632541,Tuesday,W,,2016,5,18
2016-05-04,630837,Wednesday,W,,2016,5,18
2016-05-05,672663,Thursday,W,,2016,5,18
2016-05-06,669453,Friday,W,,2016,5,18
2016-05-07,390200,Saturday,A,,2016,5,18
2016-05-08,289511,Sunday,U,,2016,5,18
2016-05-09,605194,Monday,W,,2016,5,19
2016-05-10,625668,Tuesday,W,,2016,5,19
2016-05-11,660742,Wednesday,W,,2016,5,19
2016-05-12,636948,Thursday,W,,2016,5,19
2016-05-13,647037,Friday,W,,2016,5,19
2016-05-14,367259,Saturday,A,,2016,5,19
2016-05-15,291179,Sunday,U,,2016,5,19
2016-05-16,600047,Monday,W,,2016,5,20
2016-05-17,614837,Tuesday,W,,2016,5,20
2016-05-18,622320,Wednesday,W,,2016,5,20
2016-05-19,634702,Thursday,W,,2016,5,20
2016-05-20,621306,Friday,W,,2016,5,20
2016-05-21,370922,Saturday,A,,2016,5,20
2016-05-22,289472,Sunday,U,,2016,5,20
2016-05-23,615403,Monday,W,,2016,5,21
2016-05-24,630573,Tuesday,W,,2016,5,21
2016-05-25,619731,Wednesday,W,,2016,5,21
2016-05-26,636846,Thursday,W,,2016,5,21
2016-05-27,622802,Friday,W,,2016,5,21
2016-05-28,428897,Saturday,A,,2016,5,21
2016-05-29,348584,Sunday,U,,2016,5,21
2016-05-30,314744,Monday,U,Memorial Day,2016,5,22
2016-05-31,619492,Tuesday,W,,2016,5,22
2016-06-01,645921,Wednesday,W,,2016,6,22
2016-06-02,668262,Thursday,W,,2016,6,22
2016-06-03,675602,Friday,W,,2016,6,22
2016-06-04,371180,Saturday,A,,2016,6,22
2016-06-05,321436,Sunday,U,,2016,6,22
2016-06-06,624673,Monday,W,,2016,6,23
2016-06-07,651327,Tuesday,W,,2016,6,23
2016-06-08,648392,Wednesday,W,,2016,6,23
2016-06-09,646763,Thursday,W,,2016,6,23
2016-06-10,698986,Friday,W,,2016,6,23
2016-06-11,435813,Saturday,A,,2016,6,23
2016-06-12,336105,Sunday,U,,2016,6,23
2016-06-13,622628,Monday,W,,2016,6,24
2016-06-14,637872,Tuesday,W,,2016,6,24
2016-06-15,644096,Wednesday,W,,2016,6,24
2016-06-16,636592,Thursday,W,,2016,6,24
2016-06-17,670342,Friday,W,,2016,6,24
2016-06-18,418187,Saturday,A,,2016,6,24
2016-06-19,321518,Sunday,U,,2016,6,24
2016-06-20,624757,Monday,W,,2016,6,25
2016-06-21,663529,Tuesday,W,,2016,6,25
2016-06-22,618496,Wednesday,W,,2016,6,25
2016-06-23,623144,Thursday,W,,2016,6,25
2016-06-24,640190,Friday,W,,2016,6,25
2016-06-25,406438,Saturday,A,,2016,6,25
2016-06-26,368276,Sunday,U,,2016,6,25
2016-06-27,592552,Monday,W,,2016,6,26
2016-06-28,613244,Tuesday,W,,2016,6,26
2016-06-29,618294,Wednesday,W,,2016,6,26
2016-06-30,641310,Thursday,W,,2016,6,26
2016-07-01,597807,Friday,W,,2016,7,26
2016-07-02,362592,Saturday,A,,2016,7,26
2016-07-03,305902,Sunday,U,,2016,7,26
2016-07-04,333521,Monday,U,Independence Day,2016,7,27
2016-07-05,604840,Tuesday,W,,2016,7,27
2016-07-06,648839,Wednesday,W,,2016,7,27
2016-07-07,636613,Thursday,W,,2016,7,27
2016-07-08,649811,Friday,W,,2016,7,27
2016-07-09,417230,Saturday,A,,2016,7,27
2016-07-10,322851,Sunday,U,,2016,7,27
2016-07-11,607855,Monday,W,,2016,7,28
2016-07-12,616061,Tuesday,W,,2016,7,28
2016-07-13,610605,Wednesday,W,,2016,7,28
2016-07-14,637737,Thursday,W,,2016,7,28
2016-07-15,661701,Friday,W,,2016,7,28
2016-07-16,427429,Saturday,A,,2016,7,28
2016-07-17,332100,Sunday,U,,2016,7,28
2016-07-18,632165,Monday,W,,2016,7,29
2016-07-19,655771,Tuesday,W,,2016,7,29
2016-07-20,653363,Wednesday,W,,2016,7,29
2016-07-21,619367,Thursday,W,,2016,7,29
2016-07-22,614698,Friday,W,,2016,7,29
2016-07-23,369855,Saturday,A,,2016,7,29
2016-07-24,281326,Sunday,U,,2016,7,29
2016-07-25,612517,Monday,W,,2016,7,30
2016-07-26,639755,Tuesday,W,,2016,7,30
2016-07-27,684143,Wednesday,W,,2016,7,30
2016-07-28,713780,Thursday,W,,2016,7,30
2016-07-29,713861,Friday,W,,2016,7,30
2016-07-30,466198,Saturday,A,,2016,7,30
2016-07-31,383347,Sunday,U,,2016,7,30
2016-08-01,640636,Monday,W,,2016,8,31
2016-08-02,641025,Tuesday,W,,2016,8,31
2016-08-03,645756,Wednesday,W,,2016,8,31
2016-08-04,621077,Thursday,W,,2016,8,31
2016-08-05,614857,Friday,W,,2016,8,31
2016-08-06,377947,Saturday,A,,2016,8,31
2016-08-07,288693,Sunday,U,,2016,8,31
2016-08-08,581481,Monday,W,,2016,8,32
2016-08-09,632560,Tuesday,W,,2016,8,32
2016-08-10,629809,Wednesday,W,,2016,8,32
2016-08-11,637356,Thursday,W,,2016,8,32
2016-08-12,588017,Friday,W,,2016,8,32
2016-08-13,394818,Saturday,A,,2016,8,32
2016-08-14,309072,Sunday,U,,2016,8,32
2016-08-15,566270,Monday,W,,2016,8,33
2016-08-16,628504,Tuesday,W,,2016,8,33
2016-08-17,615079,Wednesday,W,,2016,8,33
2016-08-18,611366,Thursday,W,,2016,8,33
2016-08-19,590716,Friday,W,,2016,8,33
2016-08-20,360649,Saturday,A,,2016,8,33
2016-08-21,321665,Sunday,U,,2016,8,33
2016-08-22,611973,Monday,W,,2016,8,34
2016-08-23,611982,Tuesday,W,,2016,8,34
2016-08-24,593602,Wednesday,W,,2016,8,34
2016-08-25,606739,Thursday,W,,2016,8,34
2016-08-26,631617,Friday,W,,2016,8,34
2016-08-27,365259,Saturday,A,,2016,8,34
2016-08-28,279083,Sunday,U,,2016,8,34
2016-08-29,617042,Monday,W,,2016,8,35
2016-08-30,630932,Tuesday,W,,2016,8,35
2016-08-31,640894,Wednesday,W,,2016,8,35
2016-09-01,647671,Thursday,W,,2016,9,35
2016-09-02,641744,Friday,W,,2016,9,35
2016-09-03,407928,Saturday,A,,2016,9,35
2016-09-04,341802,Sunday,U,,2016,9,35
2016-09-05,281612,Monday,U,Labor Day,2016,9,36
2016-09-06,627934,Tuesday,W,,2016,9,36
2016-09-07,648319,Wednesday,W,,2016,9,36
2016-09-08,658611,Thursday,W,,2016,9,36
2016-09-09,647953,Friday,W,,2016,9,36
2016-09-10,372885,Saturday,A,,2016,9,36
2016-09-11,287673,Sunday,U,,2016,9,36
2016-09-12,647508,Monday,W,,2016,9,37
2016-09-13,670355,Tuesday,W,,2016,9,37
2016-09-14,670713,Wednesday,W,,2016,9,37
2016-09-15,711889,Thursday,W,,2016,9,37
2016-09-16,696516,Friday,W,,2016,9,37
2016-09-17,420027,Saturday,A,,2016,9,37
2016-09-18,326663,Sunday,U,,2016,9,37
2016-09-19,673829,Monday,W,,2016,9,38
2016-09-20,682503,Tuesday,W,,2016,9,38
2016-09-21,672384,Wednesday,W,,2016,9,38
2016-09-22,672907,Thursday,W,,2016,9,38
2016-09-23,687374,Friday,W,,2016,9,38
2016-09-24,424061,Saturday,A,,2016,9,38
2016-09-25,308491,Sunday,U,,2016,9,38
2016-09-26,650208,Monday,W,,2016,9,39
2016-09-27,657121,Tuesday,W,,2016,9,39
2016-09-28,650471,Wednesday,W,,2016,9,39
2016-09-29,659887,Thursday,W,,2016,9,39
2016-09-30,649963,Friday,W,,2016,9,39
2016-10-01,356943,Saturday,A,,2016,10,39
2016-10-02,285689,Sunday,U,,2016,10,39
2016-10-03,640715,Monday,W,,2016,10,40
2016-10-04,660222,Tuesday,W,,2016,10,40
2016-10-05,673253,Wednesday,W,,2016,10,40
2016-10-06,675140,Thursday,W,,2016,10,40
2016-10-07,724867,Friday,W,,2016,10,40
2016-10-08,437747,Saturday,A,,2016,10,40
2016-10-09,429188,Sunday,U,,2016,10,40
2016-10-10,585432,Monday,W,,2016,10,41
2016-10-11,665433,Tuesday,W,,2016,10,41
2016-10-12,648558,Wednesday,W,,2016,10,41
2016-10-13,684468,Thursday,W,,2016,10,41
2016-10-14,675665,Friday,W,,2016,10,41
2016-10-15,429326,Saturday,A,,2016,10,41
2016-10-16,327537,Sunday,U,,2016,10,41
2016-10-17,653441,Monday,W,,2016,10,42
2016-10-18,668943,Tuesday,W,,2016,10,42
2016-10-19,666405,Wednesday,W,,2016,10,42
2016-10-20,670681,Thursday,W,,2016,10,42
2016-10-21,660724,Friday,W,,2016,10,42
2016-10-22,454523,Saturday,A,,2016,10,42
2016-10-23,297808,Sunday,U,,2016,10,42
2016-10-24,643780,Monday,W,,2016,10,43
2016-10-25,661538,Tuesday,W,,2016,10,43
2016-10-26,645851,Wednesday,W,,2016,10,43
2016-10-27,678935,Thursday,W,,2016,10,43
2016-10-28,758658,Friday,W,,2016,10,43
2016-10-29,502714,Saturday,A,,2016,10,43
2016-10-30,362877,Sunday,U,,2016,10,43
2016-10-31,658584,Monday,W,,2016,10,44
2016-11-01,670707,Tuesday,W,,2016,11,44
2016-11-02,693384,Wednesday,W,,2016,11,44
2016-11-03,733259,Thursday,W,,2016,11,44
2016-11-04,943161,Friday,W,,2016,11,44
2016-11-05,431641,Saturday,A,,2016,11,44
2016-11-06,310700,Sunday,U,,2016,11,44
2016-11-07,666232,Monday,W,,2016,11,45
2016-11-08,651418,Tuesday,W,,2016,11,45
2016-11-09,672581,Wednesday,W,,2016,11,45
2016-11-10,664070,Thursday,W,,2016,11,45
2016-11-11,593186,Friday,W,,2016,11,45
2016-11-12,385143,Saturday,A,,2016,11,45
2016-11-13,276166,Sunday,U,,2016,11,45
2016-11-14,637901,Monday,W,,2016,11,46
2016-11-15,655831,Tuesday,W,,2016,11,46
2016-11-16,659192,Wednesday,W,,2016,11,46
2016-11-17,667352,Thursday,W,,2016,11,46
2016-11-18,651822,Friday,W,,2016,11,46
2016-11-19,406855,Saturday,A,,2016,11,46
2016-11-20,257262,Sunday,U,,2016,11,46
2016-11-21,623731,Monday,W,,2016,11,47
2016-11-22,622489,Tuesday,W,,2016,11,47
2016-11-23,514003,Wednesday,W,,2016,11,47
2016-11-24,179471,Thursday,U,Thanksgiving Day,2016,11,47
2016-11-25,338303,Friday,W,,2016,11,47
2016-11-26,310966,Saturday,A,,2016,11,47
2016-11-27,246528,Sunday,U,,2016,11,47
2016-11-28,592973,Monday,W,,2016,11,48
2016-11-29,634536,Tuesday,W,,2016,11,48
2016-11-30,631904,Wednesday,W,,2016,11,48
2016-12-01,641970,Thursday,W,,2016,12,48
2016-12-02,643026,Friday,W,,2016,12,48
2016-12-03,372980,Saturday,A,,2016,12,48
2016-12-04,257166,Sunday,U,,2016,12,48
2016-12-05,605638,Monday,W,,2016,12,49
2016-12-06,613803,Tuesday,W,,2016,12,49
2016-12-07,614240,Wednesday,W,,2016,12,49
2016-12-08,597023,Thursday,W,,2016,12,49
2016-12-09,602165,Friday,W,,2016,12,49
2016-12-10,346543,Saturday,A,,2016,12,49
2016-12-11,239729,Sunday,U,,2016,12,49
2016-12-12,578915,Monday,W,,2016,12,50
2016-12-13,588218,Tuesday,W,,2016,12,50
2016-12-14,567558,Wednesday,W,,2016,12,50
2016-12-15,514221,Thursday,W,,2016,12,50
2016-12-16,569112,Friday,W,,2016,12,50
2016-12-17,322029,Saturday,A,,2016,12,50
2016-12-18,208084,Sunday,U,,2016,12,50
2016-12-19,500058,Monday,W,,2016,12,51
2016-12-20,550920,Tuesday,W,,2016,12,51
2016-12-21,548152,Wednesday,W,,2016,12,51
2016-12-22,523251,Thursday,W,,2016,12,51
2016-12-23,425557,Friday,W,,2016,12,51
2016-12-24,207349,Saturday,A,,2016,12,51
2016-12-25,108110,Sunday,U,Christmas Day,2016,12,51
2016-12-26,240242,Monday,U,,2016,12,52
2016-12-27,404335,Tuesday,W,,2016,12,52
2016-12-28,442741,Wednesday,W,,2016,12,52
2016-12-29,439006,Thursday,W,,2016,12,52
2016-12-30,432057,Friday,W,,2016,12,52
2016-12-31,295002,Saturday,A,,2016,12,52
2017-01-01,237792,Sunday,U,New Year's Day,2017,1,52
2017-01-02,255944,Monday,U,,2017,1,1
2017-01-03,532948,Tuesday,W,,2017,1,1
2017-01-04,524200,Wednesday,W,,2017,1,1
2017-01-05,515984,Thursday,W,,2017,1,1
2017-01-06,491688,Friday,W,,2017,1,1
2017-01-07,256830,Saturday,A,,2017,1,1
2017-01-08,198431,Sunday,U,,2017,1,1
2017-01-09,567454,Monday,W,,2017,1,2
2017-01-10,582540,Tuesday,W,,2017,1,2
2017-01-11,585290,Wednesday,W,,2017,1,2
2017-01-12,585012,Thursday,W,,2017,1,2
2017-01-13,571941,Friday,W,,2017,1,2
2017-01-14,292018,Saturday,A,,2017,1,2
2017-01-15,228344,Sunday,U,,2017,1,2
2017-01-16,356341,Monday,W,,2017,1,3
